"","maxyr","frame","x","z","YawRate_seconds"
"1",13,1,0,0.463395254313946,-0.105000000912696
"2",13,2,-1.09690206670621e-06,0.476853213533759,-0.105000000912696
"3",13,3,-1.46394836428954e-05,0.601526931300759,-0.105000000912696
"4",13,4,-3.2885124742279e-05,0.733909756392241,-0.105000000912696
"5",13,5,-5.53302508433262e-05,0.867433583140373,-0.105000000912696
"6",13,6,-8.18249485473643e-05,1.00077088877559,-0.105000000912696
"7",13,7,-0.000112448676190979,1.13438186153769,-0.105000000912696
"8",13,8,-0.000147118049590063,1.26780928403139,-0.105000000912696
"9",13,9,-0.000185667958321574,1.40054995059967,-0.105000000912696
"10",13,10,-0.000228383562825911,1.53368327915668,-0.105000000912696
"11",13,11,-0.000275219012401067,1.66699793189764,-0.105000000912696
"12",13,12,-0.000326117286313092,1.80028392791748,-0.105000000912696
"13",13,13,-0.000381141342659248,1.9337084749341,-0.105000000912696
"14",13,14,-0.000440200554076,2.0670355156064,-0.105000000912696
"15",13,15,-0.000503390671510715,2.20048525691032,-0.105000000912696
"16",13,16,-0.000570631094669807,2.33387478649616,-0.105000000912696
"17",13,17,-0.000641929199337028,2.46723666965961,-0.105000000912696
"18",13,18,-0.000717309859901434,2.6006099075079,-0.105000000912696
"19",13,19,-0.000796750526787946,2.73395910143852,-0.105000000912696
"20",13,20,-0.000880230969050899,2.86725563824177,-0.105000000912696
"21",13,21,-0.000967818913341034,3.00060772001743,-0.105000000912696
"22",13,22,-0.00105944423761684,3.1339068120718,-0.105000000912696
"23",13,23,-0.00115513475611806,3.267198985219,-0.105000000912696
"24",13,24,-0.00125495800806675,3.40057641744614,-0.105000000912696
"25",13,25,-0.00135881915251957,3.53390478551388,-0.105000000912696
"26",13,26,-0.00146671448776033,3.66718692064285,-0.105000000912696
"27",13,27,-0.00157875577686355,3.8005605584383,-0.105000000912696
"28",13,28,-0.00169480131007731,3.93385225713253,-0.105000000912696
"29",13,29,-0.00181496572884498,4.06719868302345,-0.105000000912696
"30",13,30,-0.00193921494268579,4.20055712580681,-0.0700000033248216
"31",13,31,-0.0020661462561111,4.33388023972511,-0.0700000033248216
"32",13,32,-0.00219580317207146,4.46721363186836,-0.0350000016624108
"33",13,33,-0.00232683365175035,4.60056528687477,0.0350000016624108
"34",13,34,-0.00245650664786808,4.73391686320305,0.0700000033248216
"35",13,35,-0.0025834255333757,4.86722718000412,0.105000000912696
"36",13,36,-0.00270629773789551,5.00056375980377,0.174999996088445
"37",13,37,-0.0028223634843016,5.13387879133225,0.174999996088445
"38",13,38,-0.00293162346293684,5.26717200517654,0.210000001825392
"39",13,39,-0.00303278616105672,5.40051744222641,0.210000001825392
"40",13,40,-0.00312579497520346,5.53385554671288,0.210000001825392
"41",13,41,-0.00321065598342102,5.66718743085861,0.210000001825392
"42",13,42,-0.00328757193172351,5.80087386012077,0.210000001825392
"43",13,43,-0.00335599606565665,5.93391130924225,0.210000001825392
"44",13,44,-0.00341641640174203,6.06723583340645,0.210000001825392
"45",13,45,-0.0034686989558395,6.20057933449745,0.210000001825392
"46",13,46,-0.00351281872135587,6.33387150883675,0.210000001825392
"47",13,47,-0.00354880674683955,6.46719148635864,0.210000001825392
"48",13,48,-0.00357665737275966,6.60054199814796,0.210000001825392
"49",13,49,-0.00359635700064246,6.7338696372509,0.210000001825392
"50",13,50,-0.00360791389131919,6.86719703912735,0.210000001825392
"51",13,51,-0.00361132729740348,7.00055684566498,0.210000001825392
"52",13,52,-0.00360659500118345,7.13382478117943,0.210000001825392
"53",13,53,-0.0035937181225745,7.26717192649841,0.210000001825392
"54",13,54,-0.00357269294036087,7.40053696990013,0.210000001825392
"55",13,55,-0.00354352986149024,7.5338481259346,0.210000001825392
