"","maxyr","frame","x","z","YawRate_seconds"
"98",6,98,0.00555581641674507,13.2649042201042,0.0405125017408864
"99",6,99,0.00528019959689118,13.3979027342796,0.0406000017552287
"100",6,100,0.00500569580384763,13.5309697651863,0.0406875019325526
"101",6,101,0.0047324157480034,13.6642703294754,0.0406875019325526
"102",6,102,0.00446107022900833,13.7973951983452,0.0406875019325526
"103",6,103,0.00419108421527199,13.930663254261,0.0406000019182102
"104",6,104,0.00392293139317189,14.0637750077248,0.0406000019182102
"105",6,105,0.0036559813831991,14.1970575594902,0.0406000019182102
"106",6,106,0.00338967139642136,14.3308331489563,0.0406000019182102
"107",6,107,0.00312673184576852,14.4636477828026,0.0406000019182102
"108",6,108,0.00286510041834845,14.5966913104057,0.0406875017695711
"109",6,109,0.00260493648387637,14.7297752046585,0.0408625016352744
"110",6,110,0.00234605755664234,14.8629927706718,0.0411250016579288
"111",6,111,0.00208903655525774,14.9960704302788,0.0413875016907696
"112",6,112,0.00183388373159119,15.1290894174576,0.0417375017277664
"113",6,113,0.00157979953623425,15.2621933364868,0.0419125019092462
"114",6,114,0.00132747163536351,15.3953813815117,0.0420000019032159
"115",6,115,0.00107717942266845,15.5282799196243,0.0420875019175583
"116",6,116,0.000828224573310763,15.6614006686211,0.0420875018768129
"117",6,117,0.00058063944137757,15.7946433734894,0.0419125019092462
"118",6,118,0.000334183904972179,15.9280145454407,0.0416500019069645
"119",6,119,8.96401854242866e-05,16.0613456726074,0.0413875019250554
"120",6,120,-0.000153350672389933,16.194668982029,0.0412125018963707
"121",6,121,-0.000394683924471906,16.3279872274399,0.0411250018820283
"122",6,122,-0.000634406077747515,16.4613148593903,0.041300001910713
"123",6,123,-0.000872627303820082,16.5946131086349,0.0414750019393978
"124",6,124,-0.00110928236230109,16.7279970121384,0.0417375019824249
"125",6,125,-0.00134384630246927,16.8612807035446,0.0420000018624705
"126",6,126,-0.00157737626452217,16.994561085701,0.0422625019054976
"127",6,127,-0.00180924233358951,17.1279185390472,0.04235000191984
"128",6,128,-0.00203921829846422,17.2612717247009,0.0426125019628671
"129",6,129,-0.002267669729099,17.3946136140823,0.0427000019772095
"130",6,130,-0.00249430209575735,17.5279279613495,0.0427875018285704
"131",6,131,-0.00271955891067023,17.6612259674072,0.0427875018285704
"132",6,132,-0.00294265538394939,17.7945580816269,0.0427875018285704
"133",6,133,-0.00316480807005064,17.9278680801392,0.0427000019772095
"134",6,134,-0.00338486383147938,18.0612397861481,0.0770875036105281
"135",6,135,-0.00360198639396913,18.1945869493484,0.0770000035961857
"136",6,136,-0.00381596714953048,18.3278668355942,0.076825003567501
"137",6,137,-0.00402714152678527,18.4612308311462,0.111125001183245
"138",6,138,-0.00423388495505606,18.5945994281769,0.110862501140218
"139",6,139,-0.00443662358909933,18.72789457798,0.110600001097191
"140",6,140,-0.00463482541341364,18.8611463403702,0.110425001231488
"141",6,141,-0.00482886254838377,18.9945675611496,0.110162501188461
"142",6,142,-0.00501858086314314,19.127870721817,0.110075001174118
"143",6,143,-0.00520402708125402,19.261152305603,0.109900001145434
"144",6,144,-0.00538522282822669,19.3944913864136,0.109900001145434
"145",6,145,-0.00556180227074947,19.527808470726,0.109812501131091
"146",6,146,-0.00573480486498738,19.6611322879791,0.109725001198239
"147",6,147,-0.00590317374488222,19.7944905614853,0.109637501183897
"148",6,148,-0.00606738466318348,19.9277991771698,0.109725001035258
"149",6,149,-0.00622705019646673,20.0610793972015,0.109637501020916
"150",6,150,-0.0063826704127132,20.1944384336472,0.109637501183897
"151",6,151,-0.00653421042254195,20.3277830123901,0.14402500653523
"152",6,152,-0.00667994133807951,20.4611394500732,0.14402500653523
"153",6,153,-0.00682038858474698,20.5944743680954,0.178412496179226
"154",6,154,-0.00695368497777963,20.7277517986298,0.247362507481011
"155",6,155,-0.00707724554202287,20.8610872936249,0.316399986771284
"156",6,156,-0.00718870823300676,20.9944680118561,0.351399992426741
"157",6,157,-0.0072866759749013,21.1278147363663,0.455175009345112
"158",6,158,-0.00736646064964589,21.2611604881287,0.558687526138965
"159",6,159,-0.00742511190386722,21.3944428110123,0.661937479011249
"160",6,160,-0.00745816531853052,21.527772936821,0.799575001653284
"161",6,161,-0.00745978679711698,21.6611088466644,0.868350012926385
"162",6,162,-0.00742789928073762,21.7944505357742,0.971512529836036
"163",6,163,-0.00735842837748351,21.927761297226,1.07476248268795
"164",6,164,-0.00724728692730423,22.0610958099365,1.17801256366365
"165",6,165,-0.00708992806641618,22.1944261360168,1.24678744683333
"166",6,166,-0.00688506779872114,22.3277293395996,1.34995002779469
"167",6,167,-0.00662772165931529,22.461003036499,1.41872503903724
"168",6,168,-0.00631507468904602,22.5943417596817,1.48750005031033
"169",6,169,-0.0059447429303691,22.7276468610764,1.55627506158344
"170",6,170,-0.00551394312773482,22.8609842824936,1.59066250316827
"171",6,171,-0.00502127261238456,22.9943431758881,1.65943751444138
"172",6,172,-0.00446497175995319,23.1276399326324,1.72838752566167
"173",6,173,-0.00384122222883889,23.2609750127792,1.76286246726086
"174",6,174,-0.00314924624010928,23.3942826938629,1.83181247856264
"175",6,175,-0.00238608717509123,23.527620973587,1.83207497851399
"176",6,176,-0.00155183927562121,23.6609489297867,1.86663754821056
"177",6,177,-0.000645366329863465,23.7942582273483,1.86690004821285
"178",6,178,0.000334325894114045,23.927640414238,1.86716254825587
"179",6,179,0.00138499831826152,24.0608872318268,1.86733754820307
"180",6,180,0.00250830139434129,24.1941882562637,1.86777504827478
"181",6,181,0.00370471298594708,24.3275240087509,1.86812504816917
"182",6,182,0.00497343205955076,24.4608347463608,1.86865004817373
"183",6,183,0.00631474839668954,24.5941824531555,1.86908754824544
"184",6,184,0.00772837865086331,24.7274963951111,1.86961254816852
"185",6,185,0.00921392464777455,24.8607809352875,1.90452498983941
"186",6,186,0.0107744486443698,24.994145359993,1.93978755950811
"187",6,187,0.0124090747174341,25.1274301958084,2.0093499426439
"188",6,188,0.0141225404269062,25.260773229599,2.07899995414191
"189",6,189,0.0159165209811181,25.3940944194794,2.14873746508384
"190",6,190,0.0177934063668363,25.5274026441574,2.21830010479316
"191",6,191,0.0197568909008987,25.6607265806198,2.28812498783954
"192",6,192,0.0218082127638627,25.794013710022,2.35777512737987
"193",6,193,0.0239512773387833,25.9273280239105,2.42751251054433
"194",6,194,0.0261896148475353,26.0606877994537,2.46260008034733
"195",6,195,0.0285216295992723,26.1939407491684,2.53189996295113
"196",6,196,0.0309536100929108,26.3272981262207,2.53233746316545
"197",6,197,0.0334826614151825,26.4605795192718,2.53286246322095
"198",6,198,0.0361091920293984,26.5938423585892,2.53294996303157
"199",6,199,0.0388343314366648,26.7271179246902,2.53321246348205
"200",6,200,0.0416585448948899,26.8604367589951,2.53347496368805
"201",6,201,0.0445806091069244,26.9937407302856,2.53408746309578
"202",6,202,0.0476010798744392,27.1270285224915,2.53496246315771
"203",6,203,0.0507189660333097,27.2602900362015,2.53609996322193
"204",6,204,0.0539366090658586,27.3935906600952,2.53749996377737
"205",6,205,0.0572515614144504,27.5268730354309,2.53924996357527
"206",6,206,0.0606648283754475,27.6601417303085,2.5412624634162
"207",6,207,0.0641782458790112,27.7934647750855,2.54318746373173
"208",6,208,0.0677881673537195,27.9267059898376,2.57976253328961
"209",6,209,0.071498300715466,28.059953327179,2.58203753366251
"210",6,210,0.0753108466576668,28.1932794046402,2.58422503320617
"211",6,211,0.0792218922076427,28.3265349817276,2.58641253274982
"212",6,212,0.0832321428193245,28.4597724628448,2.62255010239897
"213",6,213,0.0873459205834661,28.5930672454834,2.62456260256586
"214",6,214,0.0915613950125407,28.7263470649719,2.66113741591689
"215",6,215,0.0958774225634988,28.8595386981964,2.73201255531167
"216",6,216,0.100302952660713,28.9928477191925,2.7682376254641
"217",6,217,0.104835704874713,29.12614341259,2.83893750780844
"218",6,218,0.10947630494833,29.2593687105179,2.90919989252579
"219",6,219,0.114229703277815,29.3925978708267,2.94472496109665
"220",6,220,0.1190984458616,29.5258524608612,3.01472510018503
"221",6,221,0.124081796456594,29.6590420913696,3.04998741413583
"222",6,222,0.129184129834175,29.7922534179688,3.11963755381876
"223",6,223,0.134409740716219,29.9255183553696,3.15481262379908
"224",6,224,0.139757612878457,30.0587705087662,3.1554251227586
"225",6,225,0.145224394488614,30.1919426393509,3.19059993604314
"226",6,226,0.150816624547006,30.3251608848572,3.19121243663249
"227",6,227,0.156532399922144,30.4583646869659,3.19226243550074
"228",6,228,0.162371237837688,30.5915440273285,3.19348743667942
"229",6,229,0.168334091358702,30.7247336435318,3.19506243726355
"230",6,230,0.174420759489294,30.857906088829,3.23163750682143
"231",6,231,0.180632400417235,30.9910827302933,3.23347500663367
"232",6,232,0.186971002247883,31.1242812538147,3.2696125772607
"233",6,233,0.19343579824781,31.2574692726135,3.30609988847864
"234",6,234,0.200027636929881,31.3906249046326,3.37653752845363
"235",6,235,0.206752383399289,31.5238187742233,3.44653741263901
"236",6,236,0.213608788228594,31.6569605016708,3.51645005122409
"237",6,237,0.220600242821383,31.7900819587708,3.58601243484882
"238",6,238,0.227733212625608,31.9232474517822,3.68961238810443
"239",6,239,0.235006986181252,32.0563613414764,3.75847502733231
"240",6,240,0.242426074175164,32.1894707489014,3.82689990816289
"241",6,241,0.249994606645778,32.3225869274139,3.89506254898733
"242",6,242,0.257712595108896,32.4556733512878,3.89471254840027
"243",6,243,0.265583840152249,32.588795003891,3.8941875487726
"244",6,244,0.273602779237553,32.7218545722961,3.89375004767207
"245",6,245,0.281772712860256,32.8549088478088,3.89340004871483
"246",6,246,0.290095038171858,32.9879867553711,3.89331254747812
"247",6,247,0.298569279722869,33.1210668277741,3.89331254837452
"248",6,248,0.307190910577774,33.2540923881531,3.89331254894496
"249",6,249,0.315965708289295,33.3871402072906,3.89313754875329
"250",6,250,0.324892356991768,33.5201981067657,3.89261254948214
"251",6,251,0.333963204640895,33.6531524276733,3.92665011860372
"252",6,252,0.34319236131385,33.7861877918243,3.92577512027347
"253",6,253,0.352570683173835,33.9191798114777,3.92481261799694
"254",6,254,0.362101763188839,34.0521652984619,3.95806243243278
"255",6,255,0.371784944012761,34.1851334285736,3.95657493316685
"256",6,256,0.381622467339039,34.3180984401703,3.95473743172479
"257",6,257,0.391614074222744,34.4510760784149,3.95307493291912
"258",6,258,0.401756864860654,34.5840138244629,3.95123743310688
"259",6,259,0.412052955329418,34.7169495391846,3.94957493364928
"260",6,260,0.422500420026481,34.8498562717438,3.94843743395177
"261",6,261,0.433101019598544,34.982759437561,3.94747493526084
"262",6,262,0.443852517306805,35.1156244087219,3.9465124339622
"263",6,263,0.454758945666254,35.2485092544556,3.94581243254361
"264",6,264,0.465814853012562,35.3813442993164,3.94458743266878
"265",6,265,0.477026864588261,35.5142102527618,3.94414993113024
"266",6,266,0.488388222232461,35.6470303726196,3.94362493137015
"267",6,267,0.499907092787325,35.7798926544189,3.94301243404043
"268",6,268,0.511578575000167,35.9127470302582,3.94248743102071
"269",6,269,0.523399229049683,36.0455500984192,3.94169993398828
"270",6,270,0.535368747971952,36.1783027935028,3.94056243298692
"271",6,271,0.547491675280035,36.3110539150238,3.94021243097377
"272",6,272,0.559765808805823,36.4437850856781,3.90573761992273
"273",6,273,0.572199068814516,36.5765910720825,3.90556261826423
"274",6,274,0.584778223261237,36.7093293952942,3.87143754910794
"275",6,275,0.597506279423833,36.8420453739166,3.87187504999456
"276",6,276,0.610384697914124,36.974754152298,3.87205005002324
"277",6,277,0.623417998179793,37.1075065135956,3.87240004812484
"278",6,278,0.636586777418852,37.2401029586792,3.87257504880545
"279",6,279,0.649917424693704,37.3728098297119,3.87292505016667
"280",6,280,0.66339312016964,37.5054547119141,3.87327504924615
"281",6,281,0.677015058100224,37.6380575466156,3.87406254986417
"282",6,282,0.690788290128112,37.7706586170197,3.87502504888107
"283",6,283,0.704718448445201,37.9033198451996,3.87581255080295
"284",6,284,0.718789444044232,38.0358757305145,3.87695005017449
"285",6,285,0.73300890147686,38.1684134960175,3.87791254919139
"286",6,286,0.747386700585485,38.3010153675079,3.87940004764241
"287",6,287,0.761902226731181,38.4334924793243,3.88115004988503
"288",6,288,0.776571367308497,38.5659853935242,3.88333755040658
"289",6,289,0.791395744159818,38.6985154628754,3.88578754983027
"290",6,290,0.806360088139772,38.8309407043457,3.92210011853022
"291",6,291,0.821484637483954,38.9634289169312,3.95841243363102
"292",6,292,0.836763837784529,39.0959196949005,3.99446250245091
"293",6,293,0.852187095433474,39.2283076572418,4.03060007014428
"294",6,294,0.867767290696502,39.3606938838959,4.03208757152897
"295",6,295,0.883508086651564,39.493102312088,4.03392507003737
"296",6,296,0.899401941373944,39.6254777622223,4.03532506945194
"297",6,297,0.915453815981746,39.757849817276,4.03646256963839
"298",6,298,0.93165814511478,39.8901824951172,4.03777506916085
"299",6,299,0.948020064979792,40.0225157260895,4.03882507132948
"300",6,300,0.96453321814537,40.1547930240631,4.03935006994871
"301",6,301,0.9812031455338,40.287061252594,4.04031257059542
"302",6,302,0.998034047335386,40.4193557453155,4.04066257097875
"303",6,303,1.01501236110926,40.5515650558472,4.0410125694063
"304",6,304,1.03214823246002,40.6837752056122,4.04136257141945
"305",6,305,1.04944324627519,40.8159880065918,4.04162506966968
"306",6,306,1.06689400210977,40.9481855773926,4.04180007198011
"307",6,307,1.08450017288327,41.0803654670715,4.04162507032161
"308",6,308,1.10225485101342,41.2124691963196,4.04153757079621
"309",6,309,1.12017362728715,41.3446222114563,4.04101257299189
"310",6,310,1.13824149221182,41.47670170784,4.04075007376377
"311",6,311,1.15646652206779,41.6087742996216,4.03978757181321
"312",6,312,1.17484955966473,41.7408465957642,4.039000072825
"313",6,313,1.19338275536895,41.8728656959534,4.03812507170369
"314",6,314,1.21207110419869,42.0048628520966,4.03707507218351
"315",6,315,1.23091897383332,42.1368640232086,4.03620007106219
"316",6,316,1.24991696432233,42.2688159656525,4.03532507189666
"317",6,317,1.26907346203923,42.40076795578,4.03445007142727
"318",6,318,1.28838160559535,42.5326743125916,4.06787488686969
"319",6,319,1.30785750404,42.6646371936798,4.06717488675495
"320",6,320,1.32747244596481,42.7964670085907,4.13463752477546
"321",6,321,1.34725516170263,42.9283285427094,4.16832509434899
"322",6,322,1.36720082655549,43.0601908493042,4.20174990848754
"323",6,323,1.38729634091258,43.1919508457184,4.26965004804661
"324",6,324,1.40756617739797,43.3237560653687,4.33763743222807
"325",6,325,1.42799857974052,43.455512008667,4.4058875692368
"326",6,326,1.44859712615609,43.5872257423401,4.47405020867591
"327",6,327,1.4693677803874,43.7189176654816,4.50808726850082
"328",6,328,1.49031496614218,43.8506053447723,4.54229983718251
"329",6,329,1.51143503755331,43.9822556209564,4.54247483558138
"330",6,330,1.53272471189499,44.1138544273376,4.57694990544696
"331",6,331,1.55419759184122,44.2454726982117,4.57756240473245
"332",6,332,1.57583255290985,44.37697930336,4.57861240425263
"333",6,333,1.59765092760324,44.5085146427155,4.57983740412746
"334",6,334,1.61965055525303,44.6400507926941,4.58167490459163
"335",6,335,1.64181107491255,44.7714767742157,4.58351240570773
"336",6,336,1.66416225999594,44.9029600715637,4.58534990551998
"337",6,337,1.68667305827141,45.0343224239349,4.58718740533222
"338",6,338,1.70937183916569,45.1657269477844,4.58937490585376
"339",6,339,1.73223608881235,45.2970475673675,4.59129990779911
"340",6,340,1.75527912765741,45.4283562660217,4.62708747445722
"341",6,341,1.77850765436888,45.5596820735931,4.66296254324843
"342",6,342,1.80191226601601,45.6909670352936,4.73261268179049
"343",6,343,1.82548924833536,45.8221709728241,4.83621238193591
"344",6,344,1.8492566126585,45.9533742713928,4.93981258764979
"345",6,345,1.8732151466608,46.0845551681519,5.04332478892174
"346",6,346,1.89736462414265,46.2156987476349,5.14718749353778
"347",6,347,1.92171043455601,46.3468030166626,5.25105019978364
"348",6,348,1.94625430196524,46.4778560638428,5.35473740075832
"349",6,349,1.9709946218133,46.6088322544098,5.45903760984657
"350",6,350,1.99594872206449,46.7398013973236,5.56351230948349
"351",6,351,2.02112334161997,46.8707697963715,5.59999987886404
"352",6,352,2.0465022662282,47.0016547584534,5.67035001491313
"353",6,353,2.07209607422352,47.1324922275543,5.74061265534838
"354",6,354,2.0979107683897,47.2632977104187,5.7768377228931
"355",6,355,2.12393845111132,47.3940288639069,5.81279978009989
"356",6,356,2.15019481867552,47.5247508525848,5.81489978239988
"357",6,357,2.1766589024663,47.655364408493,5.85059985148837
"358",6,358,2.20335480868816,47.7859771060944,5.85269985183259
"359",6,359,2.23027437031269,47.9165528583527,5.85453735164483
"360",6,360,2.25743047982454,48.0471511173248,5.85619985305821
"361",6,361,2.28480003744364,48.1776591491699,5.85786235186388
"362",6,362,2.31237823426723,48.3080564117432,5.85926235209336
"363",6,363,2.34018610745668,48.4384405136108,5.86074985380401
"364",6,364,2.36822816640139,48.56883228302,5.86197485237499
"365",6,365,2.39648520320654,48.6991420078278,5.86311235305039
"366",6,366,2.42495996743441,48.8293859481811,5.86433735162137
"367",6,367,2.45365971624851,48.9595898628235,5.8658248517022
"368",6,368,2.48258532345295,49.0897660446167,5.86704985288089
"369",6,369,2.51171273827553,49.2197990703583,5.86862485411694
"370",6,370,2.54107298970222,49.3498300266266,5.87002485434642
"371",6,371,2.5706618219614,49.4798396682739,5.87098735238542
"372",6,372,2.60046821057796,49.6097829914093,5.90581242263433
"373",6,373,2.63049886345863,49.7396765136719,5.94046248829109
"374",6,374,2.66074641883373,49.8694866752625,6.00853762853075
"375",6,375,2.69122160732746,49.9992482566834,6.1104748298705
"376",6,376,2.72194201231003,50.1290172576904,6.17819996255566
"377",6,377,2.75288987159729,50.258703622818,6.24496260502492
"378",6,378,2.78407889723778,50.3883593463898,6.34593730702181
"379",6,379,2.81549077987671,50.5178922653198,6.44656251029227
"380",6,380,2.84715497195721,50.6474007701874,6.47937507939641
"381",6,381,2.87906811356544,50.7768707180023,6.54613771534642
"382",6,382,2.91121757090092,50.9062403297424,6.5787747788534
"383",6,383,2.94361537277699,51.0355496311188,6.57728727975045
"384",6,384,2.97626884460449,51.1648315048218,6.57588728147675
"385",6,385,3.00916600704193,51.2940347290039,6.57448728059535
"386",6,386,3.04236842513084,51.4234041595459,6.57308727841009
"387",6,387,3.07571265101433,51.5522995948792,6.57177477835794
"388",6,388,3.10933558821678,51.6812560653687,6.57046227830578
"389",6,389,3.14321180939674,51.8101732826233,6.56932478056405
"390",6,390,3.17734543561935,51.9390692329407,6.56836227991734
"391",6,391,3.21171850144863,52.0678737926483,6.56783727820148
"392",6,392,3.24634172439575,52.1966295814514,6.56739978057449
"393",6,393,3.28120830595493,52.3253076076508,6.56774977867608
"394",6,394,3.31634125590324,52.4539942932129,6.56809977873345
"395",6,395,3.35167712926865,52.5824581623077,6.56906228133593
"396",6,396,3.38729079425335,52.7109718418121,6.57028727990691
"397",6,397,3.42314489901066,52.8393975639343,6.57177477900986
"398",6,398,3.45924149572849,52.967745847702,6.57378728048061
"399",6,399,3.4955687391758,53.0959718036652,6.60966234731604
"400",6,400,3.53217427372932,53.2242381191254,6.61184984914144
"401",6,401,3.56901052832603,53.352380771637,6.68184998513316
"402",6,402,3.60608027040958,53.4803968238831,6.75150012432714
"403",6,403,3.64341987788677,53.6084022808075,6.82088725709473
"404",6,404,3.68102268099785,53.7363657188416,6.89018739166786
"405",6,405,3.71886568129063,53.8642009735107,6.99273759688367
"406",6,406,3.75696946382523,53.9919599246979,7.06125023312052
"407",6,407,3.7953318798542,54.1196273326874,7.09589979744633
"408",6,408,3.83397066056728,54.2472593688965,7.12984986885568
"409",6,409,3.87285838782787,54.3747592258453,7.13002486790647
"410",6,410,3.91203519821167,54.5022584915161,7.13011236938765
"411",6,411,3.95144483208656,54.6295741176605,7.13011236873572
"412",6,412,3.99112655520439,54.756835231781,7.12984986820375
"413",6,413,4.03108540773392,54.884053440094,7.1296748678491
"414",6,414,4.07129843652248,55.0111601924896,7.09572480035131
"415",6,415,4.11177828490734,55.1381982707977,7.09537480094587
"416",6,416,4.15251770973206,55.265143404007,7.06133773525362
"417",6,417,4.19352917075157,55.3920411014557,7.0610752360255
"418",6,418,4.23478138566017,55.5187925243378,7.06081273549353
"419",6,419,4.27629863679409,55.6454735374451,7.06046273608808
"420",6,420,4.31808665275574,55.7721019458771,7.05993773502414
"421",6,421,4.3601209127903,55.8986025810242,7.05932523508672
"422",6,422,4.40240972042084,56.0250016212463,7.02528766741162
"423",6,423,4.44498003959656,56.1513831615448,7.02485016326537
"424",6,424,4.4878096818924,56.2776823043823,6.99072509802063
"425",6,425,4.53089513301849,56.4038895511627,6.95651252868702
"426",6,426,4.57421190500259,56.5299386978149,6.92238745953072
"427",6,427,4.61779901504517,56.6559501075745,6.8543998237059
"428",6,428,4.66165997385979,56.7819420719147,6.82001225532149
"429",6,429,4.70572525858879,56.9077130699158,6.75132512332057
"430",6,430,4.75008009910584,57.0335196495056,6.68281248447602
"431",6,431,4.79465006113052,57.1591554164887,6.61403734901105
"432",6,432,4.83947333931923,57.2847385978699,6.47762507780571
"433",6,433,4.88453373432159,57.4102381038666,6.30770023868536
"434",6,434,4.92980612158775,57.5356048488617,6.2053250364319
"435",6,435,4.9753194463253,57.6609308624268,6.10303732588072
"436",6,436,5.02105175495148,57.7861654853821,6.00110012649674
"437",6,437,5.06701278924942,57.9113479709625,5.93284998622839
"438",6,438,5.1131577205658,58.0363627910614,5.86459985313123
