6.000000000000000888e+00,1.500000000000000000e+00,4.943999999999914685e+00
6.000000000000000888e+00,5.000000000000000000e+00,2.799999999999865707e+00
6.000000000000000888e+00,8.000000000000000000e+00,2.679999999999960636e+00
6.000000000000000888e+00,1.100000000000000000e+01,4.132000000000129347e+00
