2.000000000000000000e+01,1.500000000000000000e+00,3.503999999999966697e+00
2.000000000000000000e+01,5.000000000000000000e+00,1.599999999999909051e+00
2.000000000000000000e+01,8.000000000000000000e+00,1.491999999999915616e+00
2.000000000000000000e+01,1.100000000000000000e+01,1.924000000000045674e+00
